21.4283 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
574.3395 	EXP 	line1: autoDraw = True
574.3395 	EXP 	line2: autoDraw = True
574.3395 	EXP 	line3: autoDraw = True
574.3395 	EXP 	line4: autoDraw = True
575.3401 	INFO 	Keyboard events cleared
575.3395 	EXP 	probe: autoDraw = True
576.2581 	EXP 	New trial (rep=4, index=14): <Trial 14 (14 in rep 4) data={'pos': 150, 'corr_resp': 'v', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 4}>
576.2599 	DATA 	Keypress: v
576.2728 	EXP 	fixation: autoDraw = False
576.2728 	EXP 	line1: autoDraw = False
576.2728 	EXP 	line2: autoDraw = False
576.2728 	EXP 	line3: autoDraw = False
576.2728 	EXP 	line4: autoDraw = False
576.2728 	EXP 	probe: autoDraw = False
576.2728 	EXP 	fixation: autoDraw = True
577.2729 	EXP 	fixation: autoDraw = False
577.2729 	EXP 	line1: autoDraw = True
577.2729 	EXP 	line2: autoDraw = True
577.2729 	EXP 	line3: autoDraw = True
577.2729 	EXP 	line4: autoDraw = True
578.2735 	INFO 	Keyboard events cleared
578.2728 	EXP 	probe: autoDraw = True
578.8748 	EXP 	New trial (rep=1, index=15): <Trial 15 (15 in rep 1) data={'pos': 50, 'corr_resp': 'c', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 1}>
578.8766 	DATA 	Keypress: v
578.8892 	EXP 	fixation: autoDraw = False
578.8892 	EXP 	line1: autoDraw = False
578.8892 	EXP 	line2: autoDraw = False
578.8892 	EXP 	line3: autoDraw = False
578.8892 	EXP 	line4: autoDraw = False
578.8892 	EXP 	probe: autoDraw = False
578.8892 	EXP 	fixation: autoDraw = True
579.8897 	EXP 	fixation: autoDraw = False
579.8897 	EXP 	line1: autoDraw = True
579.8897 	EXP 	line2: autoDraw = True
579.8897 	EXP 	line3: autoDraw = True
579.8897 	EXP 	line4: autoDraw = True
580.8902 	INFO 	Keyboard events cleared
580.8895 	EXP 	probe: autoDraw = True
582.0211 	EXP 	New trial (rep=4, index=16): <Trial 16 (16 in rep 4) data={'pos': -150, 'corr_resp': 'z', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 4}>
582.0231 	DATA 	Keypress: c
582.0267 	EXP 	fixation: autoDraw = False
582.0267 	EXP 	line1: autoDraw = False
582.0267 	EXP 	line2: autoDraw = False
582.0267 	EXP 	line3: autoDraw = False
582.0267 	EXP 	line4: autoDraw = False
582.0267 	EXP 	probe: autoDraw = False
582.0267 	EXP 	fixation: autoDraw = True
583.0224 	EXP 	line1: autoDraw = True
583.0224 	EXP 	line2: autoDraw = True
583.0224 	EXP 	line3: autoDraw = True
583.0224 	EXP 	line4: autoDraw = True
583.0390 	EXP 	fixation: autoDraw = False
584.0231 	INFO 	Keyboard events cleared
584.0224 	EXP 	probe: autoDraw = True
584.5912 	EXP 	New trial (rep=5, index=17): <Trial 17 (17 in rep 5) data={'pos': 150, 'corr_resp': 'v', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 5}>
584.5932 	DATA 	Keypress: z
584.6062 	EXP 	fixation: autoDraw = False
584.6062 	EXP 	line1: autoDraw = False
584.6062 	EXP 	line2: autoDraw = False
584.6062 	EXP 	line3: autoDraw = False
584.6062 	EXP 	line4: autoDraw = False
584.6062 	EXP 	probe: autoDraw = False
584.6062 	EXP 	fixation: autoDraw = True
585.6055 	EXP 	fixation: autoDraw = False
585.6055 	EXP 	line1: autoDraw = True
585.6055 	EXP 	line2: autoDraw = True
585.6055 	EXP 	line3: autoDraw = True
585.6055 	EXP 	line4: autoDraw = True
586.6066 	INFO 	Keyboard events cleared
586.6059 	EXP 	probe: autoDraw = True
587.2251 	DATA 	Keypress: v
587.2409 	EXP 	New trial (rep=2, index=18): <Trial 18 (18 in rep 2) data={'pos': 50, 'corr_resp': 'c', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 2}>
587.2561 	EXP 	fixation: autoDraw = False
587.2561 	EXP 	line1: autoDraw = False
587.2561 	EXP 	line2: autoDraw = False
587.2561 	EXP 	line3: autoDraw = False
587.2561 	EXP 	line4: autoDraw = False
587.2561 	EXP 	probe: autoDraw = False
587.2561 	EXP 	fixation: autoDraw = True
588.2554 	EXP 	fixation: autoDraw = False
588.2554 	EXP 	line1: autoDraw = True
588.2554 	EXP 	line2: autoDraw = True
588.2554 	EXP 	line3: autoDraw = True
588.2554 	EXP 	line4: autoDraw = True
589.2563 	INFO 	Keyboard events cleared
589.2556 	EXP 	probe: autoDraw = True
589.9577 	EXP 	New trial (rep=3, index=19): <Trial 19 (19 in rep 3) data={'pos': 50, 'corr_resp': 'c', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 3}>
589.9597 	DATA 	Keypress: c
589.9721 	EXP 	fixation: autoDraw = False
589.9721 	EXP 	line1: autoDraw = False
589.9721 	EXP 	line2: autoDraw = False
589.9721 	EXP 	line3: autoDraw = False
589.9721 	EXP 	line4: autoDraw = False
589.9721 	EXP 	probe: autoDraw = False
589.9721 	EXP 	fixation: autoDraw = True
590.9726 	EXP 	fixation: autoDraw = False
590.9726 	EXP 	line1: autoDraw = True
590.9726 	EXP 	line2: autoDraw = True
590.9726 	EXP 	line3: autoDraw = True
590.9726 	EXP 	line4: autoDraw = True
591.9731 	INFO 	Keyboard events cleared
591.9724 	EXP 	probe: autoDraw = True
592.5737 	EXP 	New trial (rep=6, index=20): <Trial 20 (20 in rep 6) data={'pos': 150, 'corr_resp': 'v', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 6}>
592.5757 	DATA 	Keypress: c
592.5889 	EXP 	fixation: autoDraw = False
592.5889 	EXP 	line1: autoDraw = False
592.5889 	EXP 	line2: autoDraw = False
592.5889 	EXP 	line3: autoDraw = False
592.5889 	EXP 	line4: autoDraw = False
592.5889 	EXP 	probe: autoDraw = False
592.5889 	EXP 	fixation: autoDraw = True
593.5887 	EXP 	fixation: autoDraw = False
593.5887 	EXP 	line1: autoDraw = True
593.5887 	EXP 	line2: autoDraw = True
593.5887 	EXP 	line3: autoDraw = True
593.5887 	EXP 	line4: autoDraw = True
594.5891 	INFO 	Keyboard events cleared
594.5885 	EXP 	probe: autoDraw = True
595.3569 	EXP 	New trial (rep=5, index=21): <Trial 21 (21 in rep 5) data={'pos': -150, 'corr_resp': 'z', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 5}>
595.3589 	DATA 	Keypress: v
595.3723 	EXP 	fixation: autoDraw = False
595.3723 	EXP 	line1: autoDraw = False
595.3723 	EXP 	line2: autoDraw = False
595.3723 	EXP 	line3: autoDraw = False
595.3723 	EXP 	line4: autoDraw = False
595.3723 	EXP 	probe: autoDraw = False
595.3723 	EXP 	fixation: autoDraw = True
596.3719 	EXP 	fixation: autoDraw = False
596.3719 	EXP 	line1: autoDraw = True
596.3719 	EXP 	line2: autoDraw = True
596.3719 	EXP 	line3: autoDraw = True
596.3719 	EXP 	line4: autoDraw = True
597.3725 	INFO 	Keyboard events cleared
597.3718 	EXP 	probe: autoDraw = True
597.9083 	DATA 	Keypress: z
597.9239 	EXP 	New trial (rep=7, index=22): <Trial 22 (22 in rep 7) data={'pos': 150, 'corr_resp': 'v', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 7}>
597.9383 	EXP 	fixation: autoDraw = False
597.9383 	EXP 	line1: autoDraw = False
597.9383 	EXP 	line2: autoDraw = False
597.9383 	EXP 	line3: autoDraw = False
597.9383 	EXP 	line4: autoDraw = False
597.9383 	EXP 	probe: autoDraw = False
597.9383 	EXP 	fixation: autoDraw = True
598.9383 	EXP 	fixation: autoDraw = False
598.9383 	EXP 	line1: autoDraw = True
598.9383 	EXP 	line2: autoDraw = True
598.9383 	EXP 	line3: autoDraw = True
598.9383 	EXP 	line4: autoDraw = True
599.9389 	INFO 	Keyboard events cleared
599.9383 	EXP 	probe: autoDraw = True
600.6068 	EXP 	New trial (rep=6, index=23): <Trial 23 (23 in rep 6) data={'pos': -150, 'corr_resp': 'z', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 6}>
600.6086 	DATA 	Keypress: v
600.6216 	EXP 	fixation: autoDraw = False
600.6216 	EXP 	line1: autoDraw = False
600.6216 	EXP 	line2: autoDraw = False
600.6216 	EXP 	line3: autoDraw = False
600.6216 	EXP 	line4: autoDraw = False
600.6216 	EXP 	probe: autoDraw = False
600.6216 	EXP 	fixation: autoDraw = True
601.6217 	EXP 	fixation: autoDraw = False
601.6217 	EXP 	line1: autoDraw = True
601.6217 	EXP 	line2: autoDraw = True
601.6217 	EXP 	line3: autoDraw = True
601.6217 	EXP 	line4: autoDraw = True
602.6218 	INFO 	Keyboard events cleared
602.6213 	EXP 	probe: autoDraw = True
603.0900 	EXP 	New trial (rep=5, index=24): <Trial 24 (24 in rep 5) data={'pos': -50, 'corr_resp': 'x', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 5}>
603.0918 	DATA 	Keypress: z
603.1053 	EXP 	fixation: autoDraw = False
603.1053 	EXP 	line1: autoDraw = False
603.1053 	EXP 	line2: autoDraw = False
603.1053 	EXP 	line3: autoDraw = False
603.1053 	EXP 	line4: autoDraw = False
603.1053 	EXP 	probe: autoDraw = False
603.1053 	EXP 	fixation: autoDraw = True
604.1050 	EXP 	fixation: autoDraw = False
604.1050 	EXP 	line1: autoDraw = True
604.1050 	EXP 	line2: autoDraw = True
604.1050 	EXP 	line3: autoDraw = True
604.1050 	EXP 	line4: autoDraw = True
605.1054 	INFO 	Keyboard events cleared
605.1048 	EXP 	probe: autoDraw = True
605.7235 	EXP 	New trial (rep=8, index=25): <Trial 25 (25 in rep 8) data={'pos': 150, 'corr_resp': 'v', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 8}>
605.7254 	DATA 	Keypress: x
605.7386 	EXP 	fixation: autoDraw = False
605.7386 	EXP 	line1: autoDraw = False
605.7386 	EXP 	line2: autoDraw = False
605.7386 	EXP 	line3: autoDraw = False
605.7386 	EXP 	line4: autoDraw = False
605.7386 	EXP 	probe: autoDraw = False
605.7386 	EXP 	fixation: autoDraw = True
606.7382 	EXP 	fixation: autoDraw = False
606.7382 	EXP 	line1: autoDraw = True
606.7382 	EXP 	line2: autoDraw = True
606.7382 	EXP 	line3: autoDraw = True
606.7382 	EXP 	line4: autoDraw = True
607.7390 	INFO 	Keyboard events cleared
607.7382 	EXP 	probe: autoDraw = True
608.3068 	EXP 	New trial (rep=9, index=26): <Trial 26 (26 in rep 9) data={'pos': 150, 'corr_resp': 'v', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 9}>
608.3087 	DATA 	Keypress: v
608.3214 	EXP 	fixation: autoDraw = False
608.3214 	EXP 	line1: autoDraw = False
608.3214 	EXP 	line2: autoDraw = False
608.3214 	EXP 	line3: autoDraw = False
608.3214 	EXP 	line4: autoDraw = False
608.3214 	EXP 	probe: autoDraw = False
608.3214 	EXP 	fixation: autoDraw = True
609.3211 	EXP 	fixation: autoDraw = False
609.3211 	EXP 	line1: autoDraw = True
609.3211 	EXP 	line2: autoDraw = True
609.3211 	EXP 	line3: autoDraw = True
609.3211 	EXP 	line4: autoDraw = True
610.3219 	INFO 	Keyboard events cleared
610.3212 	EXP 	probe: autoDraw = True
610.8578 	DATA 	Keypress: v
610.8730 	EXP 	New trial (rep=10, index=27): <Trial 27 (27 in rep 10) data={'pos': 150, 'corr_resp': 'v', 'thisN': 27, 'thisTrialN': 27, 'thisRepN': 10}>
610.8882 	EXP 	fixation: autoDraw = False
610.8882 	EXP 	line1: autoDraw = False
610.8882 	EXP 	line2: autoDraw = False
610.8882 	EXP 	line3: autoDraw = False
610.8882 	EXP 	line4: autoDraw = False
610.8882 	EXP 	probe: autoDraw = False
610.8882 	EXP 	fixation: autoDraw = True
611.8881 	EXP 	fixation: autoDraw = False
611.8881 	EXP 	line1: autoDraw = True
611.8881 	EXP 	line2: autoDraw = True
611.8881 	EXP 	line3: autoDraw = True
611.8881 	EXP 	line4: autoDraw = True
612.8888 	INFO 	Keyboard events cleared
612.8882 	EXP 	probe: autoDraw = True
613.3066 	EXP 	New trial (rep=6, index=28): <Trial 28 (28 in rep 6) data={'pos': -50, 'corr_resp': 'x', 'thisN': 28, 'thisTrialN': 28, 'thisRepN': 6}>
613.3085 	DATA 	Keypress: v
613.3211 	EXP 	fixation: autoDraw = False
613.3211 	EXP 	line1: autoDraw = False
613.3211 	EXP 	line2: autoDraw = False
613.3211 	EXP 	line3: autoDraw = False
613.3211 	EXP 	line4: autoDraw = False
613.3211 	EXP 	probe: autoDraw = False
613.3211 	EXP 	fixation: autoDraw = True
614.3214 	EXP 	fixation: autoDraw = False
614.3214 	EXP 	line1: autoDraw = True
614.3214 	EXP 	line2: autoDraw = True
614.3214 	EXP 	line3: autoDraw = True
614.3214 	EXP 	line4: autoDraw = True
615.3216 	INFO 	Keyboard events cleared
615.3209 	EXP 	probe: autoDraw = True
615.8734 	EXP 	New trial (rep=7, index=29): <Trial 29 (29 in rep 7) data={'pos': -150, 'corr_resp': 'z', 'thisN': 29, 'thisTrialN': 29, 'thisRepN': 7}>
615.8752 	DATA 	Keypress: x
615.8879 	EXP 	fixation: autoDraw = False
615.8879 	EXP 	line1: autoDraw = False
615.8879 	EXP 	line2: autoDraw = False
615.8879 	EXP 	line3: autoDraw = False
615.8879 	EXP 	line4: autoDraw = False
615.8879 	EXP 	probe: autoDraw = False
615.8879 	EXP 	fixation: autoDraw = True
616.8875 	EXP 	fixation: autoDraw = False
616.8875 	EXP 	line1: autoDraw = True
616.8875 	EXP 	line2: autoDraw = True
616.8875 	EXP 	line3: autoDraw = True
616.8875 	EXP 	line4: autoDraw = True
617.8886 	INFO 	Keyboard events cleared
617.8879 	EXP 	probe: autoDraw = True
618.7898 	EXP 	New trial (rep=8, index=30): <Trial 30 (30 in rep 8) data={'pos': -150, 'corr_resp': 'z', 'thisN': 30, 'thisTrialN': 30, 'thisRepN': 8}>
618.7917 	DATA 	Keypress: z
618.8042 	EXP 	fixation: autoDraw = False
618.8042 	EXP 	line1: autoDraw = False
618.8042 	EXP 	line2: autoDraw = False
618.8042 	EXP 	line3: autoDraw = False
618.8042 	EXP 	line4: autoDraw = False
618.8042 	EXP 	probe: autoDraw = False
618.8042 	EXP 	fixation: autoDraw = True
619.8043 	EXP 	fixation: autoDraw = False
619.8043 	EXP 	line1: autoDraw = True
619.8043 	EXP 	line2: autoDraw = True
619.8043 	EXP 	line3: autoDraw = True
619.8043 	EXP 	line4: autoDraw = True
620.8048 	INFO 	Keyboard events cleared
620.8041 	EXP 	probe: autoDraw = True
621.5724 	EXP 	New trial (rep=11, index=31): <Trial 31 (31 in rep 11) data={'pos': 150, 'corr_resp': 'v', 'thisN': 31, 'thisTrialN': 31, 'thisRepN': 11}>
621.5742 	DATA 	Keypress: z
621.5875 	EXP 	fixation: autoDraw = False
621.5875 	EXP 	line1: autoDraw = False
621.5875 	EXP 	line2: autoDraw = False
621.5875 	EXP 	line3: autoDraw = False
621.5875 	EXP 	line4: autoDraw = False
621.5875 	EXP 	probe: autoDraw = False
621.5875 	EXP 	fixation: autoDraw = True
622.5875 	EXP 	fixation: autoDraw = False
622.5875 	EXP 	line1: autoDraw = True
622.5875 	EXP 	line2: autoDraw = True
622.5875 	EXP 	line3: autoDraw = True
622.5875 	EXP 	line4: autoDraw = True
623.5884 	INFO 	Keyboard events cleared
623.5877 	EXP 	probe: autoDraw = True
624.1562 	EXP 	New trial (rep=12, index=32): <Trial 32 (32 in rep 12) data={'pos': 150, 'corr_resp': 'v', 'thisN': 32, 'thisTrialN': 32, 'thisRepN': 12}>
624.1580 	DATA 	Keypress: v
624.1705 	EXP 	fixation: autoDraw = False
624.1705 	EXP 	line1: autoDraw = False
624.1705 	EXP 	line2: autoDraw = False
624.1705 	EXP 	line3: autoDraw = False
624.1705 	EXP 	line4: autoDraw = False
624.1705 	EXP 	probe: autoDraw = False
624.1705 	EXP 	fixation: autoDraw = True
625.1708 	EXP 	fixation: autoDraw = False
625.1708 	EXP 	line1: autoDraw = True
625.1708 	EXP 	line2: autoDraw = True
625.1708 	EXP 	line3: autoDraw = True
625.1708 	EXP 	line4: autoDraw = True
626.1712 	INFO 	Keyboard events cleared
626.1705 	EXP 	probe: autoDraw = True
626.6055 	EXP 	New trial (rep=4, index=33): <Trial 33 (33 in rep 4) data={'pos': 50, 'corr_resp': 'c', 'thisN': 33, 'thisTrialN': 33, 'thisRepN': 4}>
626.6074 	DATA 	Keypress: v
626.6206 	EXP 	fixation: autoDraw = False
626.6206 	EXP 	line1: autoDraw = False
626.6206 	EXP 	line2: autoDraw = False
626.6206 	EXP 	line3: autoDraw = False
626.6206 	EXP 	line4: autoDraw = False
626.6206 	EXP 	probe: autoDraw = False
626.6206 	EXP 	fixation: autoDraw = True
627.6207 	EXP 	fixation: autoDraw = False
627.6207 	EXP 	line1: autoDraw = True
627.6207 	EXP 	line2: autoDraw = True
627.6207 	EXP 	line3: autoDraw = True
627.6207 	EXP 	line4: autoDraw = True
628.6209 	INFO 	Keyboard events cleared
628.6203 	EXP 	probe: autoDraw = True
629.3220 	EXP 	New trial (rep=13, index=34): <Trial 34 (34 in rep 13) data={'pos': 150, 'corr_resp': 'v', 'thisN': 34, 'thisTrialN': 34, 'thisRepN': 13}>
629.3240 	DATA 	Keypress: c
629.3370 	EXP 	fixation: autoDraw = False
629.3370 	EXP 	line1: autoDraw = False
629.3370 	EXP 	line2: autoDraw = False
629.3370 	EXP 	line3: autoDraw = False
629.3370 	EXP 	line4: autoDraw = False
629.3370 	EXP 	probe: autoDraw = False
629.3370 	EXP 	fixation: autoDraw = True
630.3371 	EXP 	fixation: autoDraw = False
630.3371 	EXP 	line1: autoDraw = True
630.3371 	EXP 	line2: autoDraw = True
630.3371 	EXP 	line3: autoDraw = True
630.3371 	EXP 	line4: autoDraw = True
631.3373 	INFO 	Keyboard events cleared
631.3367 	EXP 	probe: autoDraw = True
631.9051 	EXP 	New trial (rep=14, index=35): <Trial 35 (35 in rep 14) data={'pos': 150, 'corr_resp': 'v', 'thisN': 35, 'thisTrialN': 35, 'thisRepN': 14}>
631.9070 	DATA 	Keypress: v
631.9203 	EXP 	fixation: autoDraw = False
631.9203 	EXP 	line1: autoDraw = False
631.9203 	EXP 	line2: autoDraw = False
631.9203 	EXP 	line3: autoDraw = False
631.9203 	EXP 	line4: autoDraw = False
631.9203 	EXP 	probe: autoDraw = False
631.9203 	EXP 	fixation: autoDraw = True
632.9206 	EXP 	fixation: autoDraw = False
632.9206 	EXP 	line1: autoDraw = True
632.9206 	EXP 	line2: autoDraw = True
632.9206 	EXP 	line3: autoDraw = True
632.9206 	EXP 	line4: autoDraw = True
633.9205 	INFO 	Keyboard events cleared
633.9200 	EXP 	probe: autoDraw = True
634.4217 	EXP 	New trial (rep=15, index=36): <Trial 36 (36 in rep 15) data={'pos': 150, 'corr_resp': 'v', 'thisN': 36, 'thisTrialN': 36, 'thisRepN': 15}>
634.4236 	DATA 	Keypress: v
634.4368 	EXP 	fixation: autoDraw = False
634.4368 	EXP 	line1: autoDraw = False
634.4368 	EXP 	line2: autoDraw = False
634.4368 	EXP 	line3: autoDraw = False
634.4368 	EXP 	line4: autoDraw = False
634.4368 	EXP 	probe: autoDraw = False
634.4368 	EXP 	fixation: autoDraw = True
635.4368 	EXP 	fixation: autoDraw = False
635.4368 	EXP 	line1: autoDraw = True
635.4368 	EXP 	line2: autoDraw = True
635.4368 	EXP 	line3: autoDraw = True
635.4368 	EXP 	line4: autoDraw = True
636.4376 	INFO 	Keyboard events cleared
636.4370 	EXP 	probe: autoDraw = True
636.9383 	EXP 	New trial (rep=16, index=37): <Trial 37 (37 in rep 16) data={'pos': 150, 'corr_resp': 'v', 'thisN': 37, 'thisTrialN': 37, 'thisRepN': 16}>
636.9402 	DATA 	Keypress: v
636.9536 	EXP 	fixation: autoDraw = False
636.9536 	EXP 	line1: autoDraw = False
636.9536 	EXP 	line2: autoDraw = False
636.9536 	EXP 	line3: autoDraw = False
636.9536 	EXP 	line4: autoDraw = False
636.9536 	EXP 	probe: autoDraw = False
636.9536 	EXP 	fixation: autoDraw = True
637.9532 	EXP 	fixation: autoDraw = False
637.9532 	EXP 	line1: autoDraw = True
637.9532 	EXP 	line2: autoDraw = True
637.9532 	EXP 	line3: autoDraw = True
637.9532 	EXP 	line4: autoDraw = True
638.9541 	INFO 	Keyboard events cleared
638.9532 	EXP 	probe: autoDraw = True
639.4881 	EXP 	New trial (rep=17, index=38): <Trial 38 (38 in rep 17) data={'pos': 150, 'corr_resp': 'v', 'thisN': 38, 'thisTrialN': 38, 'thisRepN': 17}>
639.4899 	DATA 	Keypress: v
639.5032 	EXP 	fixation: autoDraw = False
639.5032 	EXP 	line1: autoDraw = False
639.5032 	EXP 	line2: autoDraw = False
639.5032 	EXP 	line3: autoDraw = False
639.5032 	EXP 	line4: autoDraw = False
639.5032 	EXP 	probe: autoDraw = False
639.5032 	EXP 	fixation: autoDraw = True
640.5036 	EXP 	fixation: autoDraw = False
640.5036 	EXP 	line1: autoDraw = True
640.5036 	EXP 	line2: autoDraw = True
640.5036 	EXP 	line3: autoDraw = True
640.5036 	EXP 	line4: autoDraw = True
641.5036 	INFO 	Keyboard events cleared
641.5031 	EXP 	probe: autoDraw = True
642.0050 	EXP 	New trial (rep=9, index=39): <Trial 39 (39 in rep 9) data={'pos': -150, 'corr_resp': 'z', 'thisN': 39, 'thisTrialN': 39, 'thisRepN': 9}>
642.0069 	DATA 	Keypress: v
642.0200 	EXP 	fixation: autoDraw = False
642.0200 	EXP 	line1: autoDraw = False
642.0200 	EXP 	line2: autoDraw = False
642.0200 	EXP 	line3: autoDraw = False
642.0200 	EXP 	line4: autoDraw = False
642.0200 	EXP 	probe: autoDraw = False
642.0200 	EXP 	fixation: autoDraw = True
643.0198 	EXP 	fixation: autoDraw = False
643.0198 	EXP 	line1: autoDraw = True
643.0198 	EXP 	line2: autoDraw = True
643.0198 	EXP 	line3: autoDraw = True
643.0198 	EXP 	line4: autoDraw = True
644.0203 	INFO 	Keyboard events cleared
644.0196 	EXP 	probe: autoDraw = True
644.5885 	EXP 	New trial (rep=5, index=40): <Trial 40 (40 in rep 5) data={'pos': 50, 'corr_resp': 'c', 'thisN': 40, 'thisTrialN': 40, 'thisRepN': 5}>
644.5903 	DATA 	Keypress: z
644.6031 	EXP 	fixation: autoDraw = False
644.6031 	EXP 	line1: autoDraw = False
644.6031 	EXP 	line2: autoDraw = False
644.6031 	EXP 	line3: autoDraw = False
644.6031 	EXP 	line4: autoDraw = False
644.6031 	EXP 	probe: autoDraw = False
644.6031 	EXP 	fixation: autoDraw = True
645.6028 	EXP 	fixation: autoDraw = False
645.6028 	EXP 	line1: autoDraw = True
645.6028 	EXP 	line2: autoDraw = True
645.6028 	EXP 	line3: autoDraw = True
645.6028 	EXP 	line4: autoDraw = True
646.6035 	INFO 	Keyboard events cleared
646.6028 	EXP 	probe: autoDraw = True
647.4378 	EXP 	New trial (rep=10, index=41): <Trial 41 (41 in rep 10) data={'pos': -150, 'corr_resp': 'z', 'thisN': 41, 'thisTrialN': 41, 'thisRepN': 10}>
647.4396 	DATA 	Keypress: c
647.4530 	EXP 	fixation: autoDraw = False
647.4530 	EXP 	line1: autoDraw = False
647.4530 	EXP 	line2: autoDraw = False
647.4530 	EXP 	line3: autoDraw = False
647.4530 	EXP 	line4: autoDraw = False
647.4530 	EXP 	probe: autoDraw = False
647.4530 	EXP 	fixation: autoDraw = True
648.4528 	EXP 	fixation: autoDraw = False
648.4528 	EXP 	line1: autoDraw = True
648.4528 	EXP 	line2: autoDraw = True
648.4528 	EXP 	line3: autoDraw = True
648.4528 	EXP 	line4: autoDraw = True
649.4530 	INFO 	Keyboard events cleared
649.4525 	EXP 	probe: autoDraw = True
650.8041 	EXP 	New trial (rep=18, index=42): <Trial 42 (42 in rep 18) data={'pos': 150, 'corr_resp': 'v', 'thisN': 42, 'thisTrialN': 42, 'thisRepN': 18}>
650.8061 	DATA 	Keypress: z
650.8192 	EXP 	fixation: autoDraw = False
650.8192 	EXP 	line1: autoDraw = False
650.8192 	EXP 	line2: autoDraw = False
